"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 11:00","2021","01","07","11:00","-3.2","","-8.3","","68","","0.0","","35","","8","","","","101.45","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 12:00","2021","01","07","12:00","-2.4","","-8.4","","64","","0.0","","35","","7","","","","101.39","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 13:00","2021","01","07","13:00","-0.5","","-8.0","","57","","0.0","","25","","2","","","","101.32","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 14:00","2021","01","07","14:00","-0.9","","-7.6","","60","","0.0","","29","","7","","","","101.31","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 15:00","2021","01","07","15:00","-0.3","","-7.1","","60","","0.0","","35","","3","","","","101.32","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 16:00","2021","01","07","16:00","-1.8","","-6.6","","70","","0.0","","26","","5","","","","101.34","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 17:00","2021","01","07","17:00","-2.8","","-7.3","","71","","0.0","","26","","6","","","","101.38","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 18:00","2021","01","07","18:00","-3.5","","-7.8","","72","","0.0","","26","","7","","","","101.41","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 19:00","2021","01","07","19:00","-4.3","","-8.5","","73","","0.0","","29","","6","","","","101.45","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 20:00","2021","01","07","20:00","-4.9","","-8.8","","75","","0.0","","30","","10","","","","101.46","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 21:00","2021","01","07","21:00","-5.5","","-9.0","","76","","0.0","","32","","9","","","","101.46","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 22:00","2021","01","07","22:00","-6.0","","-9.4","","77","","0.0","","29","","7","","","","101.43","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-07 23:00","2021","01","07","23:00","-5.9","","-9.1","","78","","0.0","","29","","5","","","","101.41","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 00:00","2021","01","08","00:00","-6.2","","-9.2","","80","","0.0","","27","","3","","","","101.36","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 01:00","2021","01","08","01:00","-6.3","","-9.1","","80","","0.0","","27","","4","","","","101.34","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 02:00","2021","01","08","02:00","-6.4","","-9.3","","80","","0.0","","2","","3","","","","101.35","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 03:00","2021","01","08","03:00","-6.7","","-9.6","","79","","0.0","","34","","4","","","","101.34","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 04:00","2021","01","08","04:00","-7.1","","-9.8","","81","","0.0","","34","","4","","","","101.30","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 05:00","2021","01","08","05:00","-7.4","","-10.7","","77","","0.0","","36","","4","","","","101.28","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 06:00","2021","01","08","06:00","-8.3","","-10.9","","81","","0.0","","29","","3","","","","101.28","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 07:00","2021","01","08","07:00","-8.8","","-11.5","","81","","0.0","","30","","4","","","","101.29","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 08:00","2021","01","08","08:00","-9.0","","-11.7","","81","","0.0","","31","","8","","","","101.28","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 09:00","2021","01","08","09:00","-8.4","","-12.1","","74","","0.0","","33","","8","","","","101.27","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 10:00","2021","01","08","10:00","-7.4","","-12.6","","66","","0.0","","33","","6","","","","101.22","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 11:00","2021","01","08","11:00","-7.0","","-13.1","","62","","0.0","","34","","5","","","","101.12","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 12:00","2021","01","08","12:00","-6.0","","-12.4","","60","","0.0","","29","","8","","","","101.02","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 13:00","2021","01","08","13:00","-5.3","","-13.1","","54","","0.0","","34","","4","","","","100.92","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 14:00","2021","01","08","14:00","-4.8","","-13.2","","52","","0.0","","27","","6","","","","100.87","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 15:00","2021","01","08","15:00","-4.8","","-12.9","","53","","0.0","","23","","6","","","","100.83","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 16:00","2021","01","08","16:00","-5.2","","-12.6","","56","","0.0","","25","","5","","","","100.83","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 17:00","2021","01","08","17:00","-5.4","","-12.5","","58","","0.0","","23","","7","","","","100.81","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 18:00","2021","01","08","18:00","-5.7","","-12.6","","58","","0.0","","22","","6","","","","100.82","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 19:00","2021","01","08","19:00","-5.7","","-12.6","","58","","0.0","","28","","12","","","","100.80","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 20:00","2021","01","08","20:00","-5.9","","-12.7","","58","","0.0","","29","","10","","","","100.79","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 21:00","2021","01","08","21:00","-6.0","","-12.6","","59","","0.0","","29","","11","","","","100.76","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 22:00","2021","01","08","22:00","-6.2","","-12.7","","60","","0.0","","29","","11","","","","100.73","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-08 23:00","2021","01","08","23:00","-6.9","","-13.2","","61","","0.0","","29","","9","","","","100.70","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 00:00","2021","01","09","00:00","-6.7","","-13.5","","58","","0.0","","28","","5","","","","100.66","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 01:00","2021","01","09","01:00","-6.4","","-14.0","","55","","0.0","","28","","6","","","","100.62","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 02:00","2021","01","09","02:00","-6.5","","-14.0","","55","","0.0","","29","","6","","","","100.64","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 03:00","2021","01","09","03:00","-6.6","","-14.4","","54","","0.0","","29","","4","","","","100.64","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 04:00","2021","01","09","04:00","-6.2","","-15.8","","47","","0.0","","32","","4","","","","100.64","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 05:00","2021","01","09","05:00","-5.0","","-17.8","","36","","0.0","","36","","10","","","","100.65","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 06:00","2021","01","09","06:00","-4.7","","-18.7","","32","","0.0","","36","","11","","","","100.70","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 07:00","2021","01","09","07:00","-4.7","","-19.4","","31","","0.0","","35","","10","","","","100.73","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 08:00","2021","01","09","08:00","-4.7","","-18.2","","34","","0.0","","34","","8","","","","100.78","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 09:00","2021","01","09","09:00","-4.1","","-15.8","","40","","0.0","","36","","10","","","","100.82","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 10:00","2021","01","09","10:00","-3.5","","-14.0","","44","","0.0","","36","","12","","","","100.80","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 11:00","2021","01","09","11:00","-2.3","","-12.9","","44","","0.0","","35","","10","","","","100.77","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 12:00","2021","01","09","12:00","-2.0","","-12.4","","45","","0.0","","36","","9","","","","100.69","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 13:00","2021","01","09","13:00","0.0","","-11.5","","42","","0.0","","34","","5","","","","100.65","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 14:00","2021","01","09","14:00","0.4","","-10.8","","43","","0.0","","34","","7","","","","100.65","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 15:00","2021","01","09","15:00","0.4","","-10.5","","44","","0.0","","31","","6","","","","100.70","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 16:00","2021","01","09","16:00","0.0","","-9.8","","48","","0.0","","32","","7","","","","100.75","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 17:00","2021","01","09","17:00","-1.4","","-9.6","","54","","0.0","","32","","4","","","","100.83","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 18:00","2021","01","09","18:00","-0.8","","-7.6","","60","","0.0","","2","","8","","","","100.90","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 19:00","2021","01","09","19:00","-1.4","","-7.3","","64","","0.0","","2","","10","","","","100.94","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 20:00","2021","01","09","20:00","-2.1","","-6.7","","71","","0.0","","1","","8","","","","100.97","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 21:00","2021","01","09","21:00","-2.6","","-6.8","","72","","0.0","","2","","11","","","","101.02","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 22:00","2021","01","09","22:00","-3.4","","-7.5","","73","","0.0","","2","","9","","","","101.03","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-09 23:00","2021","01","09","23:00","-3.8","","-7.7","","74","","0.0","","2","","8","","","","101.06","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 00:00","2021","01","10","00:00","-4.5","","-8.0","","76","","0.0","","1","","6","","","","101.08","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 01:00","2021","01","10","01:00","-4.3","","-8.2","","74","","0.0","","3","","6","","","","101.15","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 02:00","2021","01","10","02:00","-4.7","","-8.3","","76","","0.0","","2","","8","","","","101.22","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 03:00","2021","01","10","03:00","-5.9","","-9.5","","76","","0.0","","1","","6","","","","101.31","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 04:00","2021","01","10","04:00","-6.9","","-10.3","","77","","0.0","","35","","6","","","","101.33","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 05:00","2021","01","10","05:00","-7.9","","-11.3","","77","","0.2","","32","","3","","","","101.35","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 06:00","2021","01","10","06:00","-8.9","","-11.5","","81","","0.0","","28","","2","","","","101.41","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 07:00","2021","01","10","07:00","-8.0","","-10.4","","83","","0.0","","31","","3","","","","101.46","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 08:00","2021","01","10","08:00","-7.1","","-10.3","","78","","0.0","","28","","3","","","","101.54","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 09:00","2021","01","10","09:00","-6.4","","-9.8","","76","","0.2","","2","","3","","","","101.60","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 10:00","2021","01","10","10:00","-5.5","","-11.2","","64","","0.3","","32","","2","","","","101.64","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 11:00","2021","01","10","11:00","-6.1","","-10.4","","72","","0.0","","27","","5","","","","101.66","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 12:00","2021","01","10","12:00","-6.6","","-10.3","","75","","0.0","","23","","7","","","","101.59","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 13:00","2021","01","10","13:00","-7.0","","-9.6","","82","","0.0","","30","","8","","","","101.56","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 14:00","2021","01","10","14:00","-6.9","","-9.4","","82","","0.0","","23","","6","","","","101.56","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 15:00","2021","01","10","15:00","-6.4","","-8.8","","83","","0.0","","23","","6","","","","101.59","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 16:00","2021","01","10","16:00","-6.3","","-8.5","","85","","0.0","","22","","5","","","","101.60","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 17:00","2021","01","10","17:00","-6.5","","-8.7","","84","","0.0","","20","","7","","","","101.63","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 18:00","2021","01","10","18:00","-6.9","","-9.1","","85","","0.0","","20","","5","","","","101.66","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 19:00","2021","01","10","19:00","-7.1","","-9.4","","84","","0.0","","21","","4","","","","101.69","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 20:00","2021","01","10","20:00","-7.2","","-9.3","","84","","0.0","","20","","5","","","","101.68","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 21:00","2021","01","10","21:00","-6.8","","-8.8","","85","","0.0","","20","","6","","","","101.69","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 22:00","2021","01","10","22:00","-6.1","","-8.5","","83","","0.0","","20","","5","","","","101.68","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-10 23:00","2021","01","10","23:00","-5.6","","-8.0","","83","","0.0","","20","","6","","","","101.63","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 00:00","2021","01","11","00:00","-5.1","","-7.4","","84","","0.0","","21","","6","","","","101.64","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 01:00","2021","01","11","01:00","-5.4","","-8.0","","82","","0.0","","21","","8","","","","101.65","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 02:00","2021","01","11","02:00","-5.7","","-8.2","","82","","0.0","","22","","5","","","","101.66","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 03:00","2021","01","11","03:00","-5.5","","-7.6","","85","","0.0","","22","","6","","","","101.65","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 04:00","2021","01","11","04:00","-4.9","","-7.1","","85","","0.0","","23","","6","","","","101.60","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 05:00","2021","01","11","05:00","-5.0","","-6.7","","88","","0.0","","19","","5","","","","101.57","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 06:00","2021","01","11","06:00","-4.2","","-6.0","","87","","0.0","","21","","3","","","","101.58","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 07:00","2021","01","11","07:00","-3.5","","-5.6","","85","","0.0","","23","","5","","","","101.58","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 08:00","2021","01","11","08:00","-3.1","","-5.2","","85","","0.0","","22","","5","","","","101.53","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 09:00","2021","01","11","09:00","-2.5","","-5.0","","83","","0.0","","22","","4","","","","101.54","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 10:00","2021","01","11","10:00","-2.2","","-4.9","","81","","0.0","","22","","6","","","","101.53","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 11:00","2021","01","11","11:00","-2.1","","-5.1","","80","","0.0","","17","","7","","","","101.42","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 12:00","2021","01","11","12:00","-1.4","","-4.8","","77","","0.0","","18","","5","","","","101.31","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 13:00","2021","01","11","13:00","-1.1","","-4.5","","78","","0.0","","18","","7","","","","101.22","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 14:00","2021","01","11","14:00","-1.0","","-4.3","","78","","0.0","","17","","8","","","","101.18","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 15:00","2021","01","11","15:00","-0.7","","-4.2","","77","","0.0","","20","","7","","","","101.17","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 16:00","2021","01","11","16:00","-0.8","","-4.1","","79","","0.0","","18","","5","","","","101.16","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 17:00","2021","01","11","17:00","-1.5","","-3.4","","87","","0.0","","17","","6","","","","101.13","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 18:00","2021","01","11","18:00","-1.7","","-2.9","","91","","0.0","","17","","7","","","","101.09","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 19:00","2021","01","11","19:00","-1.5","","-2.5","","93","","0.0","","19","","4","","","","101.06","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 20:00","2021","01","11","20:00","-1.5","","-2.6","","92","","0.0","","20","","5","","","","101.01","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 21:00","2021","01","11","21:00","-1.6","","-2.7","","92","","0.2","","21","","7","","","","100.96","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 22:00","2021","01","11","22:00","-1.4","","-2.4","","93","","0.2","","18","","5","","","","100.90","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-11 23:00","2021","01","11","23:00","-1.3","","-2.2","","94","","0.5","","19","","5","","","","100.88","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 00:00","2021","01","12","00:00","-1.1","","-1.9","","94","","0.7","","19","","4","","","","100.82","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 01:00","2021","01","12","01:00","-1.0","","-1.7","","95","","0.5","","19","","4","","","","100.79","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 02:00","2021","01","12","02:00","-0.5","","-1.1","","96","","0.5","","19","","5","","","","100.79","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 03:00","2021","01","12","03:00","-0.5","","-1.1","","96","","0.5","","20","","7","","","","100.78","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 04:00","2021","01","12","04:00","-0.1","","-1.4","","91","","0.0","","20","","8","","","","100.75","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 05:00","2021","01","12","05:00","-0.3","","-1.7","","90","","0.0","","19","","7","","","","100.77","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 06:00","2021","01","12","06:00","-0.4","","-2.3","","87","","0.0","","20","","7","","","","100.80","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 07:00","2021","01","12","07:00","-0.7","","-3.1","","84","","0.0","","21","","5","","","","100.83","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 08:00","2021","01","12","08:00","-1.0","","-3.4","","84","","0.0","","21","","4","","","","100.87","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 09:00","2021","01","12","09:00","-1.0","","-3.4","","83","","0.0","","23","","3","","","","100.92","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 10:00","2021","01","12","10:00","-0.7","","-3.7","","80","","0.0","","26","","6","","","","100.93","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 11:00","2021","01","12","11:00","-0.4","","-3.7","","78","","0.0","","26","","9","","","","100.88","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 12:00","2021","01","12","12:00","-0.3","","-3.5","","79","","0.0","","28","","7","","","","100.81","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 13:00","2021","01","12","13:00","0.1","","-3.4","","78","","0.0","","25","","6","","","","100.78","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 14:00","2021","01","12","14:00","0.3","","-3.4","","76","","0.0","","25","","3","","","","100.79","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 15:00","2021","01","12","15:00","0.3","","-3.5","","75","","0.0","","23","","5","","","","100.79","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 16:00","2021","01","12","16:00","0.3","","-3.6","","75","","0.0","","20","","5","","","","100.78","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 17:00","2021","01","12","17:00","0.2","","-3.2","","78","","0.0","","22","","2","","","","100.77","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 18:00","2021","01","12","18:00","0.0","","-3.6","","77","","0.0","","22","","3","","","","100.77","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 19:00","2021","01","12","19:00","0.0","","-3.8","","76","","0.0","","20","","4","","","","100.78","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 20:00","2021","01","12","20:00","-0.1","","-4.1","","74","","0.0","","21","","4","","","","100.78","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 21:00","2021","01","12","21:00","-0.1","","-4.1","","74","","0.0","","23","","2","","","","100.78","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 22:00","2021","01","12","22:00","0.0","","-3.8","","76","","0.0","","21","","6","","","","100.75","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-12 23:00","2021","01","12","23:00","-0.1","","-3.6","","77","","0.0","","21","","4","","","","100.73","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 00:00","2021","01","13","00:00","-0.4","","-3.1","","82","","0.0","","24","","3","","","","100.67","","","","-1","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 01:00","2021","01","13","01:00","-0.5","","-3.2","","82","","0.0","","21","","5","","","","100.63","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 02:00","2021","01","13","02:00","-0.5","","-3.2","","82","","0.0","","26","","5","","","","100.66","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 03:00","2021","01","13","03:00","-0.6","","-3.1","","83","","0.0","","26","","7","","","","100.67","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 04:00","2021","01","13","04:00","-0.6","","-3.0","","83","","0.0","","22","","5","","","","100.62","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 05:00","2021","01","13","05:00","-0.4","","-3.6","","79","","0.0","","26","","5","","","","100.58","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 06:00","2021","01","13","06:00","-0.5","","-3.0","","83","","0.0","","20","","8","","","","100.55","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 07:00","2021","01","13","07:00","-0.6","","-3.3","","82","","0.0","","20","","7","","","","100.53","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 08:00","2021","01","13","08:00","-0.8","","-3.5","","82","","0.0","","22","","6","","","","100.54","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 09:00","2021","01","13","09:00","-0.9","","-3.6","","82","","0.0","","21","","6","","","","100.50","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 10:00","2021","01","13","10:00","-0.9","","-4.0","","80","","0.0","","17","","7","","","","100.45","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 11:00","2021","01","13","11:00","-0.1","","-3.1","","80","","0.0","","17","","6","","","","100.37","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 12:00","2021","01","13","12:00","0.4","","-2.3","","82","","0.0","","20","","6","","","","100.26","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 13:00","2021","01","13","13:00","0.4","","-1.6","","87","","0.0","","22","","7","","","","100.20","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 14:00","2021","01","13","14:00","0.3","","-1.1","","90","","0.0","","18","","6","","","","100.14","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 15:00","2021","01","13","15:00","0.6","","-1.0","","89","","0.0","","20","","6","","","","100.08","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 16:00","2021","01","13","16:00","1.2","","-1.6","","82","","0.0","","21","","7","","","","100.08","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 17:00","2021","01","13","17:00","1.3","","-3.2","","72","","0.0","","21","","9","","","","100.03","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 18:00","2021","01","13","18:00","1.3","","-4.1","","68","","0.0","","20","","8","","","","100.01","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 19:00","2021","01","13","19:00","1.1","","-3.9","","69","","0.0","","21","","7","","","","99.98","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 20:00","2021","01","13","20:00","0.8","","-3.5","","73","","0.0","","17","","5","","","","99.96","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 21:00","2021","01","13","21:00","0.7","","-3.5","","74","","0.0","","21","","6","","","","99.93","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 22:00","2021","01","13","22:00","0.6","","-2.8","","78","","0.0","","21","","4","","","","99.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-13 23:00","2021","01","13","23:00","0.7","","-2.5","","79","","0.0","","20","","6","","","","99.90","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 00:00","2021","01","14","00:00","0.5","","-1.7","","85","","0.2","","19","","3","","","","99.88","","","","","","NA"
